,si,sj,ei,ej,rij
256,0.339967,0.325,0.359824,0.71128,1.0827299663350969
257,0.339967,0.325,0.359824,0.71128,0.8833392836277574
258,0.339967,0.325,0.359824,0.71128,0.4962911746142574
259,0.339967,0.325,0.359824,0.71128,0.6455401846515825
260,0.339967,0.325,0.359824,0.71128,0.8487877649919325
261,0.339967,0.325,0.359824,0.71128,0.7686187676605357
262,0.339967,0.325,0.359824,0.71128,0.8298156301251501
263,0.339967,0.325,0.359824,0.71128,0.7724900387707277
264,0.339967,0.325,0.359824,0.71128,0.7879159980607071
265,0.339967,0.325,0.359824,0.71128,0.733012100855095
266,0.339967,0.325,0.359824,0.71128,0.5841335891728877
267,0.339967,0.325,0.359824,0.71128,0.7891069192447878
268,0.339967,0.325,0.359824,0.71128,0.6648184940267533
269,0.339967,0.325,0.359824,0.71128,0.8947868125983977
270,0.339967,0.325,0.359824,0.71128,0.7673587166377926
271,0.339967,0.325,0.359824,0.71128,0.78772783370908
272,0.339967,0.325,0.359824,0.71128,0.558772019700343
273,0.339967,0.325,0.359824,0.71128,0.5371692098398791
274,0.339967,0.325,0.359824,0.71128,0.5781462963645103
275,0.339967,0.325,0.359824,0.71128,0.8928018089139382
276,0.339967,0.325,0.359824,0.71128,0.742222527278713
277,0.339967,0.325,0.359824,0.71128,0.795827531566985
278,0.339967,0.325,0.359824,0.71128,0.9115445683015171
279,0.339967,0.325,0.359824,0.71128,0.9599726975284244
280,0.339967,0.325,0.359824,0.71128,1.0379765700631205
281,0.339967,0.325,0.359824,0.71128,0.9993490381243186
282,0.339967,0.325,0.359824,0.71128,0.9811581982534726
283,0.339967,0.325,0.359824,0.71128,1.0349339544144835
284,0.339967,0.325,0.359824,0.71128,1.0149698813265344
285,0.339967,0.325,0.359824,0.71128,1.0096807515249557
286,0.339967,0.325,0.359824,0.71128,1.0008238706186015
287,0.339967,0.325,0.359824,0.71128,0.8725896744747791
288,0.339967,0.325,0.359824,0.71128,0.8966898070124363
289,0.339967,0.325,0.359824,0.71128,1.025155534540979
290,0.339967,0.325,0.359824,0.71128,1.073214969146442
291,0.339967,0.325,0.359824,0.71128,1.0912616093311451
292,0.339967,0.325,0.359824,0.71128,0.9385056632754002
293,0.339967,0.325,0.359824,0.71128,1.1211251535845583
294,0.339967,0.325,0.359824,0.71128,1.0072956368415384
295,0.339967,0.325,0.359824,0.71128,1.0428831190502603
296,0.339967,0.325,0.359824,0.71128,1.0942023624540385
297,0.339967,0.325,0.359824,0.71128,0.7518759139645319
298,0.339967,0.325,0.359824,0.71128,0.6332561567012202
299,0.339967,0.325,0.359824,0.71128,0.6528603679195117
300,0.339967,0.325,0.359824,0.71128,0.6422847032274709
301,0.339967,0.325,0.359824,0.71128,0.504594074479675
302,0.339967,0.325,0.359824,0.71128,0.4710428536768176
303,0.339967,0.325,0.359824,0.71128,0.3728421247659652
304,0.339967,0.325,0.359824,0.71128,0.48086009399824403
305,0.339967,0.325,0.359824,0.71128,0.6508110324817798
306,0.339967,0.325,0.359824,0.71128,0.4312763499196306
307,0.339967,0.325,0.359824,0.71128,0.540999556376898
308,0.339967,0.325,0.359824,0.71128,0.5678410164826062
309,0.339967,0.325,0.359824,0.71128,0.3940530421148905
310,0.339967,0.325,0.359824,0.71128,0.27049121982053265
311,0.339967,0.325,0.359824,0.71128,0.4263922724440487
312,0.339967,0.325,0.359824,0.71128,0.4342882683195569
313,0.339967,0.325,0.359824,0.71128,0.58790909161196
314,0.339967,0.325,0.359824,0.71128,0.4672047623901103
315,0.339967,0.325,0.359824,0.71128,0.7556978629055393
316,0.339967,0.325,0.359824,0.71128,0.7159745596039012
317,0.339967,0.325,0.359824,0.71128,0.7697471013261431
318,0.339967,0.325,0.359824,0.71128,0.88789753913388
319,0.339967,0.325,0.359824,0.71128,0.9137934285165337
320,0.339967,0.325,0.359824,0.71128,0.8318969828049636
321,0.339967,0.325,0.359824,0.71128,0.7657123415487047
322,0.339967,0.325,0.359824,0.71128,0.8781648307692593
323,0.339967,0.325,0.359824,0.71128,0.8131286552569648
324,0.339967,0.325,0.359824,0.71128,0.6940653139294612
325,0.339967,0.325,0.359824,0.71128,0.8615095936784464
326,0.339967,0.325,0.359824,0.71128,0.9213130304082322
327,0.339967,0.325,0.359824,0.71128,0.7747594013627714
328,0.339967,0.325,0.359824,0.71128,0.6659785957521458
329,0.339967,0.325,0.359824,0.71128,0.7043291702038198
330,0.339967,0.325,0.359824,0.71128,0.856805584715693
331,0.339967,0.325,0.359824,0.71128,0.8600475393837252
332,0.339967,0.325,0.359824,0.71128,0.7480833843897351
333,0.339967,0.325,0.359824,0.71128,0.9751693493952729
334,0.339967,0.325,0.359824,0.71128,1.0955990963851703
335,0.339967,0.325,0.359824,0.71128,1.0741954105282705
336,0.339967,0.325,0.359824,0.71128,1.082236452906665
337,0.339967,0.325,0.359824,0.71128,0.9722412560676496
338,0.339967,0.325,0.359824,0.71128,0.9825425537858401
339,0.339967,0.325,0.359824,0.71128,0.9801308382047781
340,0.339967,0.325,0.359824,0.71128,0.9523735139114277
341,0.339967,0.325,0.359824,0.71128,1.041855940137599
342,0.339967,0.325,0.359824,0.71128,0.916947855660288
343,0.339967,0.325,0.359824,0.71128,1.0827504236895968
344,0.339967,0.325,0.359824,0.71128,0.9264000917530183
345,0.339967,0.325,0.359824,0.71128,0.8452985330639118
346,0.339967,0.325,0.359824,0.71128,0.8433787879713368
347,0.339967,0.325,0.359824,0.71128,0.9813084173693813
348,0.339967,0.325,0.359824,0.71128,1.0572862147971105
349,0.339967,0.325,0.359824,0.71128,0.7422978041190744
350,0.339967,0.325,0.359824,0.71128,0.780245531868015
351,0.339967,0.325,0.359824,0.71128,0.7868589327192013
352,0.339967,0.325,0.359824,0.71128,0.7119374691642528
353,0.339967,0.325,0.359824,0.71128,0.8389188041759471
354,0.339967,0.325,0.359824,0.71128,0.7707748503940693
355,0.339967,0.325,0.359824,0.71128,0.7826980324492971
356,0.339967,0.325,0.359824,0.71128,0.6408320684859661
357,0.339967,0.325,0.359824,0.71128,0.8840520912254002
358,0.339967,0.325,0.359824,0.71128,0.8776801524473472
359,0.339967,0.325,0.359824,0.71128,0.7029410928378005
360,0.339967,0.325,0.359824,0.71128,0.8079931373470939
361,0.339967,0.325,0.359824,0.71128,0.7647527835843424
362,0.339967,0.325,0.359824,0.71128,0.7412584704406431
363,0.339967,0.325,0.359824,0.71128,0.6043539443074736
364,0.339967,0.325,0.359824,0.71128,1.0313497369951667
365,0.339967,0.325,0.359824,0.71128,1.0699801166376874
366,0.339967,0.325,0.359824,0.71128,0.9834367747852442
367,0.339967,0.325,0.359824,0.71128,1.071093385284402
368,0.339967,0.325,0.359824,0.71128,1.0248545555345894
369,0.339967,0.325,0.359824,0.71128,0.8851383055771572
370,0.339967,0.325,0.359824,0.71128,0.7831417751595181
371,0.339967,0.325,0.359824,0.71128,0.8361954974765176
372,0.339967,0.325,0.359824,0.71128,0.6555136306744503
373,0.339967,0.325,0.359824,0.71128,1.0368093460226913
374,0.339967,0.325,0.359824,0.71128,1.0460459693531639
375,0.339967,0.325,0.359824,0.71128,1.0450733227864928
376,0.339967,0.325,0.359824,0.71128,1.0923151605649355
377,0.339967,0.325,0.359824,0.71128,0.8751260023562325
378,0.339967,0.325,0.359824,0.71128,0.7869196147002565
379,0.339967,0.325,0.359824,0.71128,0.9370479870316148
380,0.339967,0.325,0.359824,0.71128,0.6418215717783259
381,0.339967,0.325,0.359824,0.71128,0.5847756236369643
382,0.339967,0.325,0.359824,0.71128,1.1268263264585205
383,0.339967,0.325,0.359824,0.71128,1.1116824411674424
384,0.339967,0.325,0.359824,0.71128,1.0647667631927662
385,0.339967,0.325,0.359824,0.71128,1.115740404395217
386,0.339967,0.325,0.359824,0.71128,1.0455104112346296
387,0.339967,0.325,0.359824,0.71128,1.1321707026769434
388,0.339967,0.325,0.359824,0.71128,0.9860785769906989
389,0.339967,0.325,0.359824,0.71128,1.0452503719205288
390,0.339967,0.325,0.359824,0.71128,1.0893002386853683
391,0.339967,0.325,0.359824,0.71128,1.0762937052682235
392,0.339967,0.325,0.359824,0.71128,0.9372112035181827
393,0.339967,0.325,0.359824,0.71128,1.0701275110938895
394,0.339967,0.325,0.359824,0.71128,1.1178974639921144
395,0.339967,0.325,0.359824,0.71128,1.1308902422428104
396,0.339967,0.325,0.359824,0.71128,1.1144710359628023
397,0.339967,0.325,0.359824,0.71128,0.976387248994988
398,0.339967,0.325,0.359824,0.71128,0.9581674436130673
399,0.339967,0.325,0.359824,0.71128,0.8918251454180922
400,0.339967,0.325,0.359824,0.71128,0.7619616132063352
401,0.339967,0.325,0.359824,0.71128,0.803446538358341
402,0.339967,0.325,0.359824,0.71128,0.7557992921404468
403,0.339967,0.325,0.359824,0.71128,0.6965219953454452
404,0.339967,0.325,0.359824,0.71128,0.6513523240152
405,0.339967,0.325,0.359824,0.71128,0.7596562051349277
406,0.339967,0.325,0.359824,0.71128,0.5295358439237148
407,0.339967,0.325,0.359824,0.71128,0.7652611253683286
408,0.339967,0.325,0.359824,0.71128,0.538865307846033
409,0.339967,0.325,0.359824,0.71128,0.6654049443759799
410,0.339967,0.325,0.359824,0.71128,0.7047515732511712
411,0.339967,0.325,0.359824,0.71128,0.6276855024612247
412,0.339967,0.325,0.359824,0.71128,0.7821032220877248
413,0.339967,0.325,0.359824,0.71128,0.8566990136564888
414,0.339967,0.325,0.359824,0.71128,0.4475257646214362
415,0.339967,0.325,0.359824,0.71128,0.8654578325949793
416,0.339967,0.325,0.359824,0.71128,0.4666497401692186
417,0.339967,0.325,0.359824,0.71128,0.7011239975924385
418,0.339967,0.325,0.359824,0.71128,0.9285511563721206
419,0.339967,0.325,0.359824,0.71128,0.9127723812649022
420,0.339967,0.325,0.359824,0.71128,0.995527669128287
421,0.339967,0.325,0.359824,0.71128,0.9942525886312795
422,0.339967,0.325,0.359824,0.71128,0.9753288419810012
423,0.339967,0.325,0.359824,0.71128,1.0872623142553963
424,0.339967,0.325,0.359824,0.71128,0.9105540126757997
425,0.339967,0.325,0.359824,0.71128,1.0024538293607346
426,0.339967,0.325,0.359824,0.71128,0.9543489141818102
427,0.339967,0.325,0.359824,0.71128,1.0914163733424564
428,0.339967,0.325,0.359824,0.71128,1.0546072302046865
429,0.339967,0.325,0.359824,0.71128,1.0005583791063875
430,0.339967,0.325,0.359824,0.71128,1.1209803611125397
431,0.339967,0.325,0.359824,0.71128,0.9050494406384658
432,0.339967,0.325,0.359824,0.71128,0.9807265775943871
433,0.339967,0.325,0.359824,0.71128,1.0878567644685586
434,0.339967,0.325,0.359824,0.71128,0.9609795055046702
435,0.339967,0.325,0.359824,0.71128,1.0983824242949272
436,0.339967,0.325,0.359824,0.71128,0.8341288449634148
437,0.339967,0.325,0.359824,0.71128,0.9714576985129101
438,0.339967,0.325,0.359824,0.71128,0.8605341713145394
439,0.339967,0.325,0.359824,0.71128,1.0965857422016774
440,0.339967,0.325,0.359824,0.71128,1.0042455327259368
441,0.339967,0.325,0.359824,0.71128,1.1118313900947396
442,0.339967,0.325,0.359824,0.71128,1.04143075621954
443,0.339967,0.325,0.359824,0.71128,1.0048269801314056
444,0.339967,0.325,0.359824,0.71128,1.05393255951223
445,0.339967,0.325,0.359824,0.71128,0.904756530786047
446,0.339967,0.325,0.359824,0.71128,1.133383624374378
447,0.339967,0.325,0.359824,0.71128,1.1288651912429593
448,0.339967,0.325,0.359824,0.71128,1.0994638466088822
449,0.339967,0.325,0.359824,0.71128,0.9454191239868179
450,0.339967,0.325,0.359824,0.71128,0.9515980138693018
451,0.339967,0.325,0.359824,0.71128,1.1161292308688993
452,0.339967,0.325,0.359824,0.71128,1.1092296155440489
453,0.339967,0.325,0.359824,0.71128,0.8835028805838733
454,0.339967,0.325,0.359824,0.71128,0.94236267434571
455,0.339967,0.325,0.359824,0.71128,1.0536106918591914
456,0.339967,0.325,0.359824,0.71128,1.1303542188181552
457,0.339967,0.325,0.359824,0.71128,1.0041745316427826
458,0.339967,0.325,0.359824,0.71128,1.1317037686603333
459,0.339967,0.325,0.359824,0.71128,1.1116752853239125
460,0.339967,0.325,0.359824,0.71128,0.9868108785375264
461,0.339967,0.325,0.359824,0.71128,1.0279454314310659
462,0.339967,0.325,0.359824,0.71128,0.9227213338814729
463,0.339967,0.325,0.359824,0.71128,1.037024459692249
464,0.339967,0.325,0.359824,0.71128,1.122099696996661
465,0.339967,0.325,0.359824,0.71128,1.0335055103868596
466,0.339967,0.325,0.359824,0.71128,0.9391068576046082
