,si,sj,ei,ej,rij
143,0.339967,0.325,0.359824,0.71128,0.8443614984116691
144,0.339967,0.325,0.359824,0.71128,0.803358855057938
145,0.339967,0.325,0.359824,0.71128,0.7050663869452298
146,0.339967,0.325,0.359824,0.71128,0.9399002393871387
147,0.339967,0.325,0.359824,0.71128,0.783520140136807
148,0.339967,0.325,0.359824,0.71128,0.9438152096676548
149,0.339967,0.325,0.359824,0.71128,1.0847802957281267
150,0.339967,0.325,0.359824,0.71128,1.005836631864241
151,0.339967,0.325,0.359824,0.71128,0.98465895110947
152,0.339967,0.325,0.359824,0.71128,0.9912068452144591
153,0.339967,0.325,0.359824,0.71128,1.0529200729400126
154,0.339967,0.325,0.359824,0.71128,0.9692537232324672
155,0.339967,0.325,0.359824,0.71128,1.1104236759003305
156,0.339967,0.325,0.359824,0.71128,0.907943203069442
157,0.339967,0.325,0.359824,0.71128,0.9774944961481886
158,0.339967,0.325,0.359824,0.71128,0.9140176639430991
159,0.339967,0.325,0.359824,0.71128,0.9079619540487367
160,0.339967,0.325,0.359824,0.71128,1.0439889079870541
161,0.339967,0.325,0.359824,0.71128,1.0459027153612321
162,0.339967,0.325,0.359824,0.71128,0.9859792492745465
163,0.339967,0.325,0.359824,0.71128,0.9317012450351247
164,0.339967,0.325,0.359824,0.71128,1.0409841929635624
165,0.339967,0.325,0.359824,0.71128,1.0183548399256526
166,0.339967,0.325,0.359824,0.71128,0.9004668677969228
167,0.339967,0.325,0.359824,0.71128,0.8215863801208004
168,0.339967,0.325,0.359824,0.71128,0.7978751907410082
169,0.339967,0.325,0.359824,0.71128,0.6920588558786028
170,0.339967,0.325,0.359824,0.71128,0.8439194333584225
171,0.339967,0.325,0.359824,0.71128,0.8539815630328332
172,0.339967,0.325,0.359824,0.71128,1.0000501737412981
173,0.339967,0.325,0.359824,0.71128,0.8953986486476295
174,0.339967,0.325,0.359824,0.71128,0.7328176171463137
175,0.339967,0.325,0.359824,0.71128,0.6331343696246474
176,0.339967,0.325,0.359824,0.71128,0.7655353551600347
177,0.339967,0.325,0.359824,0.71128,0.6379021711830114
178,0.339967,0.325,0.359824,0.71128,1.0252692621940847
179,0.339967,0.325,0.359824,0.71128,1.0758261290747684
180,0.339967,0.325,0.359824,0.71128,0.9996098688988627
181,0.339967,0.325,0.359824,0.71128,1.058067105622323
182,0.339967,0.325,0.359824,0.71128,1.1059452924986841
183,0.339967,0.325,0.359824,0.71128,0.8507186256336465
184,0.339967,0.325,0.359824,0.71128,0.7710559901848889
185,0.339967,0.325,0.359824,0.71128,0.8050777912723711
186,0.339967,0.325,0.359824,0.71128,0.6242602101688048
187,0.339967,0.325,0.359824,0.71128,1.02581336021715
188,0.339967,0.325,0.359824,0.71128,0.8533719353248032
189,0.339967,0.325,0.359824,0.71128,1.03879848863964
190,0.339967,0.325,0.359824,0.71128,0.8199351376785841
191,0.339967,0.325,0.359824,0.71128,0.8209031672493413
192,0.339967,0.325,0.359824,0.71128,0.9093477662588718
193,0.339967,0.325,0.359824,0.71128,0.8052827267488112
194,0.339967,0.325,0.359824,0.71128,0.7482402688976322
195,0.339967,0.325,0.359824,0.71128,0.625051941841636
196,0.339967,0.325,0.359824,0.71128,0.5757406447351094
197,0.339967,0.325,0.359824,0.71128,0.5928817082690274
198,0.339967,0.325,0.359824,0.71128,1.0763049985947297
199,0.339967,0.325,0.359824,0.71128,1.0733025156031266
200,0.339967,0.325,0.359824,0.71128,1.0982122472454947
201,0.339967,0.325,0.359824,0.71128,1.1252715139023122
202,0.339967,0.325,0.359824,0.71128,1.0253776523798437
203,0.339967,0.325,0.359824,0.71128,1.005529452577099
204,0.339967,0.325,0.359824,0.71128,1.053411723876282
205,0.339967,0.325,0.359824,0.71128,1.0322470682932463
206,0.339967,0.325,0.359824,0.71128,0.9868707615488471
207,0.339967,0.325,0.359824,0.71128,1.0082798421073387
208,0.339967,0.325,0.359824,0.71128,1.0563269096259928
209,0.339967,0.325,0.359824,0.71128,1.0127234765719613
210,0.339967,0.325,0.359824,0.71128,1.093148594656737
211,0.339967,0.325,0.359824,0.71128,1.1217451626817923
212,0.339967,0.325,0.359824,0.71128,0.9904954820694544
213,0.339967,0.325,0.359824,0.71128,0.9191831917523291
214,0.339967,0.325,0.359824,0.71128,0.9479762444280976
215,0.339967,0.325,0.359824,0.71128,0.9173708628466463
216,0.339967,0.325,0.359824,0.71128,0.7728787809223376
217,0.339967,0.325,0.359824,0.71128,0.7514993413170769
218,0.339967,0.325,0.359824,0.71128,0.6111903386016504
219,0.339967,0.325,0.359824,0.71128,0.8172685054497084
220,0.339967,0.325,0.359824,0.71128,0.973357257126077
221,0.339967,0.325,0.359824,0.71128,0.7573771649581205
222,0.339967,0.325,0.359824,0.71128,0.7219196146386384
223,0.339967,0.325,0.359824,0.71128,0.8195727240458899
224,0.339967,0.325,0.359824,0.71128,0.6224981124469368
225,0.339967,0.325,0.359824,0.71128,0.5960994799528011
226,0.339967,0.325,0.359824,0.71128,0.5418782243272002
227,0.339967,0.325,0.359824,0.71128,0.7533235028857125
228,0.339967,0.325,0.359824,0.71128,0.8725017421186047
229,0.339967,0.325,0.359824,0.71128,0.8952444358944663
230,0.339967,0.325,0.359824,0.71128,0.9766915429141384
231,0.339967,0.325,0.359824,0.71128,1.0292518204987542
232,0.339967,0.325,0.359824,0.71128,1.088881563807561
233,0.339967,0.325,0.359824,0.71128,1.0239495837198231
234,0.339967,0.325,0.359824,0.71128,1.0785693116346302
235,0.339967,0.325,0.359824,0.71128,1.1032149971787009
236,0.339967,0.325,0.359824,0.71128,1.0672712776047146
237,0.339967,0.325,0.359824,0.71128,0.9254762341627147
238,0.339967,0.325,0.359824,0.71128,0.8868976998504395
239,0.339967,0.325,0.359824,0.71128,1.0208413637779377
240,0.339967,0.325,0.359824,0.71128,1.0551713510136633
241,0.339967,0.325,0.359824,0.71128,0.7985212458037669
242,0.339967,0.325,0.359824,0.71128,0.6549678312711236
243,0.339967,0.325,0.359824,0.71128,0.6263481938985699
244,0.339967,0.325,0.359824,0.71128,0.577452075933579
245,0.339967,0.325,0.359824,0.71128,0.5101544276001139
246,0.339967,0.325,0.359824,0.71128,0.45051407303213176
247,0.339967,0.325,0.359824,0.71128,0.4080507934068995
248,0.339967,0.325,0.359824,0.71128,0.8439060907470688
249,0.339967,0.325,0.359824,0.71128,0.8194247372394864
250,0.339967,0.325,0.359824,0.71128,0.840106814637282
251,0.339967,0.325,0.359824,0.71128,0.7133060843705176
252,0.339967,0.325,0.359824,0.71128,0.6347111626558961
253,0.339967,0.325,0.359824,0.71128,0.5233238863266222
254,0.339967,0.325,0.359824,0.71128,0.4130336184864385
255,0.339967,0.325,0.359824,0.71128,0.32480155479923406
256,0.339967,0.325,0.359824,0.71128,0.8947360281110851
257,0.339967,0.325,0.359824,0.71128,1.1078456255273115
258,0.339967,0.325,0.359824,0.71128,1.0852970192532556
259,0.339967,0.325,0.359824,0.71128,1.0958865132850206
260,0.339967,0.325,0.359824,0.71128,1.1155641263504308
261,0.339967,0.325,0.359824,0.71128,0.9941595344812623
262,0.339967,0.325,0.359824,0.71128,1.0415664261102124
263,0.339967,0.325,0.359824,0.71128,0.9540616961182337
264,0.339967,0.325,0.359824,0.71128,1.0799444939440181
265,0.339967,0.325,0.359824,0.71128,0.9187095297209016
266,0.339967,0.325,0.359824,0.71128,0.9832181751778188
267,0.339967,0.325,0.359824,0.71128,1.0500777590254924
268,0.339967,0.325,0.359824,0.71128,0.8476539152271996
269,0.339967,0.325,0.359824,0.71128,1.0140708209982183
270,0.339967,0.325,0.359824,0.71128,0.9900955761945409
271,0.339967,0.325,0.359824,0.71128,1.1007942587059578
272,0.339967,0.325,0.359824,0.71128,1.1051044701746529
273,0.339967,0.325,0.359824,0.71128,0.9704478347649603
274,0.339967,0.325,0.359824,0.71128,0.9339576917612489
275,0.339967,0.325,0.359824,0.71128,0.9760808624289271
276,0.339967,0.325,0.359824,0.71128,1.0026027179296895
277,0.339967,0.325,0.359824,0.71128,0.7963722433636171
278,0.339967,0.325,0.359824,0.71128,0.7833293943163376
279,0.339967,0.325,0.359824,0.71128,0.6590418347874434
280,0.339967,0.325,0.359824,0.71128,0.9096354544541455
281,0.339967,0.325,0.359824,0.71128,1.0031952402199678
282,0.339967,0.325,0.359824,0.71128,0.8038222751330049
283,0.339967,0.325,0.359824,0.71128,0.7228221150462953
284,0.339967,0.325,0.359824,0.71128,0.7969798805490639
285,0.339967,0.325,0.359824,0.71128,0.5874493595196096
286,0.339967,0.325,0.359824,0.71128,0.6998304723288346
287,0.339967,0.325,0.359824,0.71128,0.6260726076103313
288,0.339967,0.325,0.359824,0.71128,0.9778428912662809
289,0.339967,0.325,0.359824,0.71128,0.8957428258155351
290,0.339967,0.325,0.359824,0.71128,0.9645007102122842
291,0.339967,0.325,0.359824,0.71128,0.90757428897033
292,0.339967,0.325,0.359824,0.71128,1.0101745294749807
293,0.339967,0.325,0.359824,0.71128,1.0810268544305457
294,0.339967,0.325,0.359824,0.71128,1.0121720160130891
295,0.339967,0.325,0.359824,0.71128,0.9463844303453008
296,0.339967,0.325,0.359824,0.71128,1.1047379825098804
297,0.339967,0.325,0.359824,0.71128,1.0040052440102085
298,0.339967,0.325,0.359824,0.71128,1.0483893217693523
299,0.339967,0.325,0.359824,0.71128,1.0062818144038974
300,0.339967,0.325,0.359824,0.71128,1.006504302027567
301,0.339967,0.325,0.359824,0.71128,0.9172093490583275
302,0.339967,0.325,0.359824,0.71128,1.108827912707829
303,0.339967,0.325,0.359824,0.71128,1.1191215572939346
304,0.339967,0.325,0.359824,0.71128,0.9086173507038036
305,0.339967,0.325,0.359824,0.71128,1.0957770119873833
306,0.339967,0.325,0.359824,0.71128,1.1184668077327997
307,0.339967,0.325,0.359824,0.71128,1.0227314701328014
308,0.339967,0.325,0.359824,0.71128,1.1236349318172691
309,0.339967,0.325,0.359824,0.71128,1.0849352837842439
310,0.339967,0.325,0.359824,0.71128,1.089879433698976
311,0.339967,0.325,0.359824,0.71128,1.027307617026175
312,0.339967,0.325,0.359824,0.71128,0.972700436928041
313,0.339967,0.325,0.359824,0.71128,0.8490782178339052
314,0.339967,0.325,0.359824,0.71128,0.8221284753613634
315,0.339967,0.325,0.359824,0.71128,0.9696571662190703
316,0.339967,0.325,0.359824,0.71128,1.0932691388674614
317,0.339967,0.325,0.359824,0.71128,1.0525351728089656
318,0.339967,0.325,0.359824,0.71128,0.9876819427325781
319,0.339967,0.325,0.359824,0.71128,0.8805291590856027
320,0.339967,0.325,0.359824,0.71128,1.082147111071318
321,0.339967,0.325,0.359824,0.71128,1.0377118771605152
322,0.339967,0.325,0.359824,0.71128,0.7956309508811227
323,0.339967,0.325,0.359824,0.71128,0.7006695868952788
324,0.339967,0.325,0.359824,0.71128,0.7861386646133094
325,0.339967,0.325,0.359824,0.71128,0.7490105873751046
326,0.339967,0.325,0.359824,0.71128,0.686589841171568
327,0.339967,0.325,0.359824,0.71128,0.6077378793526041
328,0.339967,0.325,0.359824,0.71128,0.8407128106553394
329,0.339967,0.325,0.359824,0.71128,0.9160371499016823
330,0.339967,0.325,0.359824,0.71128,1.012688239291837
331,0.339967,0.325,0.359824,0.71128,1.0244878964633979
332,0.339967,0.325,0.359824,0.71128,1.0958700333524956
333,0.339967,0.325,0.359824,0.71128,0.991301825883519
334,0.339967,0.325,0.359824,0.71128,0.9589775596957415
335,0.339967,0.325,0.359824,0.71128,1.0872348918242096
336,0.339967,0.325,0.359824,0.71128,0.9812820746350143
337,0.339967,0.325,0.359824,0.71128,1.0176085937137127
338,0.339967,0.325,0.359824,0.71128,0.9717746909649375
339,0.339967,0.325,0.359824,0.71128,1.0646763686679621
340,0.339967,0.325,0.359824,0.71128,0.9929027092318764
341,0.339967,0.325,0.359824,0.71128,1.1045790012488919
342,0.339967,0.325,0.359824,0.71128,1.1262682895296305
343,0.339967,0.325,0.359824,0.71128,1.0327867011149974
344,0.339967,0.325,0.359824,0.71128,0.8890323391193365
345,0.339967,0.325,0.359824,0.71128,1.0471011651220714
346,0.339967,0.325,0.359824,0.71128,0.9382747891742591
347,0.339967,0.325,0.359824,0.71128,0.8505331621988641
348,0.339967,0.325,0.359824,0.71128,0.8346523288172149
349,0.339967,0.325,0.359824,0.71128,0.8676758496120541
350,0.339967,0.325,0.359824,0.71128,0.8338224990967804
351,0.339967,0.325,0.359824,0.71128,0.7100304077995533
352,0.339967,0.325,0.359824,0.71128,0.7270419932851194
353,0.339967,0.325,0.359824,0.71128,0.7258275966095535
354,0.339967,0.325,0.359824,0.71128,0.9201596274560189
355,0.339967,0.325,0.359824,0.71128,0.6229772869053898
356,0.339967,0.325,0.359824,0.71128,0.7628180058179008
357,0.339967,0.325,0.359824,0.71128,0.8127231570467274
358,0.339967,0.325,0.359824,0.71128,0.7817257447468395
359,0.339967,0.325,0.359824,0.71128,0.6427860219388715
360,0.339967,0.325,0.359824,0.71128,0.7025195869155543
361,0.339967,0.325,0.359824,0.71128,0.6789955743596565
362,0.339967,0.325,0.359824,0.71128,0.8333113043755017
363,0.339967,0.325,0.359824,0.71128,0.9572793740596317
364,0.339967,0.325,0.359824,0.71128,1.02154280380217
365,0.339967,0.325,0.359824,0.71128,0.9377869960710691
366,0.339967,0.325,0.359824,0.71128,0.8466964213931691
367,0.339967,0.325,0.359824,0.71128,1.1227608204778077
368,0.339967,0.325,0.359824,0.71128,1.0781479722190264
369,0.339967,0.325,0.359824,0.71128,1.0902806014966973
370,0.339967,0.325,0.359824,0.71128,0.9974426750445361
371,0.339967,0.325,0.359824,0.71128,0.9777094507060873
372,0.339967,0.325,0.359824,0.71128,0.9375433056664634
373,0.339967,0.325,0.359824,0.71128,0.8021831586364794
374,0.339967,0.325,0.359824,0.71128,0.7920277583519397
375,0.339967,0.325,0.359824,0.71128,0.9518781171977856
376,0.339967,0.325,0.359824,0.71128,1.0107550296684154
377,0.339967,0.325,0.359824,0.71128,1.057166197908352
378,0.339967,0.325,0.359824,0.71128,0.7154617949268853
379,0.339967,0.325,0.359824,0.71128,0.5880328732307393
380,0.339967,0.325,0.359824,0.71128,0.6140039820717788
381,0.339967,0.325,0.359824,0.71128,0.552624176090769
382,0.339967,0.325,0.359824,0.71128,0.5273171057343021
383,0.339967,0.325,0.359824,0.71128,0.44882239248950023
384,0.339967,0.325,0.359824,0.71128,0.27081981094447266
385,0.339967,0.325,0.359824,0.71128,0.32211794423782025
386,0.339967,0.325,0.359824,0.71128,0.5530180828869887
387,0.339967,0.325,0.359824,0.71128,0.48749878974208805
388,0.339967,0.325,0.359824,0.71128,0.754731687422755
389,0.339967,0.325,0.359824,0.71128,0.6191728272461574
390,0.339967,0.325,0.359824,0.71128,0.4991816002218025
391,0.339967,0.325,0.359824,0.71128,0.4859505633292332
392,0.339967,0.325,0.359824,0.71128,0.27291645241721874
393,0.339967,0.325,0.359824,0.71128,0.37796748537407254
394,0.339967,0.325,0.359824,0.71128,0.40936260210234204
395,0.339967,0.325,0.359824,0.71128,0.7316675406221053
396,0.339967,0.325,0.359824,0.71128,0.7967155703260747
397,0.339967,0.325,0.359824,0.71128,0.8266297236368891
398,0.339967,0.325,0.359824,0.71128,0.843535606835895
399,0.339967,0.325,0.359824,0.71128,0.943062166561673
400,0.339967,0.325,0.359824,0.71128,0.986868071223301
401,0.339967,0.325,0.359824,0.71128,0.984031274909491
402,0.339967,0.325,0.359824,0.71128,0.7435502404007398
403,0.339967,0.325,0.359824,0.71128,1.0123113404481832
404,0.339967,0.325,0.359824,0.71128,0.991509394811767
405,0.339967,0.325,0.359824,0.71128,1.0899344200455363
406,0.339967,0.325,0.359824,0.71128,0.9294179737878984
407,0.339967,0.325,0.359824,0.71128,1.0121189011178477
408,0.339967,0.325,0.359824,0.71128,0.9115479636310972
409,0.339967,0.325,0.359824,0.71128,1.0763233900645286
410,0.339967,0.325,0.359824,0.71128,0.7927633253373922
411,0.339967,0.325,0.359824,0.71128,0.8663788894011666
412,0.339967,0.325,0.359824,0.71128,0.9329955734085772
413,0.339967,0.325,0.359824,0.71128,0.8464419885615317
414,0.339967,0.325,0.359824,0.71128,0.9012668250856672
415,0.339967,0.325,0.359824,0.71128,1.0150837108337403
416,0.339967,0.325,0.359824,0.71128,1.1179663769541544
417,0.339967,0.325,0.359824,0.71128,1.0754662709727356
418,0.339967,0.325,0.359824,0.71128,1.0142183098327495
419,0.339967,0.325,0.359824,0.71128,1.1270236288561133
420,0.339967,0.325,0.359824,0.71128,1.011609084577634
421,0.339967,0.325,0.359824,0.71128,1.0794431805333708
422,0.339967,0.325,0.359824,0.71128,0.9561457890928556
423,0.339967,0.325,0.359824,0.71128,0.8699973908006858
424,0.339967,0.325,0.359824,0.71128,0.7307997331690805
425,0.339967,0.325,0.359824,0.71128,0.6564753841538916
426,0.339967,0.325,0.359824,0.71128,0.6307445124612658
427,0.339967,0.325,0.359824,0.71128,0.6894511005140236
428,0.339967,0.325,0.359824,0.71128,0.5554019895535123
429,0.339967,0.325,0.359824,0.71128,0.6582128910922361
430,0.339967,0.325,0.359824,0.71128,0.49435280923648006
431,0.339967,0.325,0.359824,0.71128,0.617732976293155
432,0.339967,0.325,0.359824,0.71128,0.7288319079184165
433,0.339967,0.325,0.359824,0.71128,0.4889462240369588
434,0.339967,0.325,0.359824,0.71128,0.723862652718042
435,0.339967,0.325,0.359824,0.71128,0.7254331740415519
436,0.339967,0.325,0.359824,0.71128,0.47249878306721627
437,0.339967,0.325,0.359824,0.71128,0.7113329670414552
438,0.339967,0.325,0.359824,0.71128,0.5829698963068328
439,0.339967,0.325,0.359824,0.71128,0.4190512498489897
440,0.339967,0.325,0.359824,0.71128,0.5737295007231195
441,0.339967,0.325,0.359824,0.71128,0.7153421279359964
442,0.339967,0.325,0.359824,0.71128,0.5644023210441282
443,0.339967,0.325,0.359824,0.71128,0.5902769011235323
444,0.339967,0.325,0.359824,0.71128,0.6169365850717554
445,0.339967,0.325,0.359824,0.71128,0.7638825891457407
446,0.339967,0.325,0.359824,0.71128,0.8165323937236044
447,0.339967,0.325,0.359824,0.71128,0.6202172603209302
448,0.339967,0.325,0.359824,0.71128,0.5117991500579113
449,0.339967,0.325,0.359824,0.71128,0.3756216314324831
450,0.339967,0.325,0.359824,0.71128,0.5695507879021848
451,0.339967,0.325,0.359824,0.71128,0.28947839297605577
452,0.339967,0.325,0.359824,0.71128,0.5144176999287633
453,0.339967,0.325,0.359824,0.71128,0.38232925600848205
454,0.339967,0.325,0.359824,0.71128,0.5622598064951816
455,0.339967,0.325,0.359824,0.71128,0.7055293119353726
456,0.339967,0.325,0.359824,0.71128,0.6516189914359475
457,0.339967,0.325,0.359824,0.71128,0.3648903122857608
458,0.339967,0.325,0.359824,0.71128,0.6785044288727958
459,0.339967,0.325,0.359824,0.71128,0.18097101977941124
460,0.339967,0.325,0.359824,0.71128,0.5958885801892841
461,0.339967,0.325,0.359824,0.71128,0.3806539241883633
462,0.339967,0.325,0.359824,0.71128,0.5710435184817348
463,0.339967,0.325,0.359824,0.71128,0.8481973001607579
464,0.339967,0.325,0.359824,0.71128,0.9901229115619927
465,0.339967,0.325,0.359824,0.71128,1.0275948909954735
466,0.339967,0.325,0.359824,0.71128,1.1025197367847885
