,si,sj,ei,ej,rij
232,0.339967,0.325,0.359824,0.71128,0.47077401160216975
233,0.339967,0.325,0.359824,0.71128,0.5633124266337474
234,0.339967,0.325,0.359824,0.71128,0.5968212630260421
235,0.339967,0.325,0.359824,0.71128,0.3594947148429294
236,0.339967,0.325,0.359824,0.71128,0.4719223453069375
237,0.339967,0.325,0.359824,0.71128,0.6191320860688777
238,0.339967,0.325,0.359824,0.71128,0.44023895783994393
239,0.339967,0.325,0.359824,0.71128,0.4096513883779717
240,0.339967,0.325,0.359824,0.71128,0.5677011978144848
241,0.339967,0.325,0.359824,0.71128,0.4958211774420281
242,0.339967,0.325,0.359824,0.71128,0.650197293134938
243,0.339967,0.325,0.359824,0.71128,0.6087937992456888
244,0.339967,0.325,0.359824,0.71128,0.693914879506125
245,0.339967,0.325,0.359824,0.71128,0.5222905417485554
246,0.339967,0.325,0.359824,0.71128,0.5265808769790258
247,0.339967,0.325,0.359824,0.71128,0.6465921280065196
248,0.339967,0.325,0.359824,0.71128,0.6572959531291824
249,0.339967,0.325,0.359824,0.71128,0.571282635829237
250,0.339967,0.325,0.359824,0.71128,0.5170417874795032
251,0.339967,0.325,0.359824,0.71128,0.6205900498718945
252,0.339967,0.325,0.359824,0.71128,0.5813016514684948
253,0.339967,0.325,0.359824,0.71128,0.43567184898728595
254,0.339967,0.325,0.359824,0.71128,0.5781455353109636
255,0.339967,0.325,0.359824,0.71128,0.6729554962997181
256,0.339967,0.325,0.359824,0.71128,0.5597581888637271
257,0.339967,0.325,0.359824,0.71128,0.40969387352021736
258,0.339967,0.325,0.359824,0.71128,0.4794764227780135
259,0.339967,0.325,0.359824,0.71128,0.6527185074746998
260,0.339967,0.325,0.359824,0.71128,0.6189808640014646
261,0.339967,0.325,0.359824,0.71128,0.5721228277214611
262,0.339967,0.325,0.359824,0.71128,0.7557841358483254
263,0.339967,0.325,0.359824,0.71128,0.8736405782700349
264,0.339967,0.325,0.359824,0.71128,0.8677370915202367
265,0.339967,0.325,0.359824,0.71128,0.9400713058061075
266,0.339967,0.325,0.359824,0.71128,1.0021656150557154
267,0.339967,0.325,0.359824,0.71128,1.1255975879505071
268,0.339967,0.325,0.359824,0.71128,1.011353098576358
269,0.339967,0.325,0.359824,0.71128,0.8965417670136736
270,0.339967,0.325,0.359824,0.71128,1.0190190969751252
271,0.339967,0.325,0.359824,0.71128,1.1202441564230547
272,0.339967,0.325,0.359824,0.71128,1.0847115238624505
273,0.339967,0.325,0.359824,0.71128,1.0562773026057124
274,0.339967,0.325,0.359824,0.71128,0.9174887792229399
275,0.339967,0.325,0.359824,0.71128,0.7710535260278628
276,0.339967,0.325,0.359824,0.71128,0.8040013246257744
277,0.339967,0.325,0.359824,0.71128,0.8266682889769027
278,0.339967,0.325,0.359824,0.71128,0.7795219624872668
279,0.339967,0.325,0.359824,0.71128,0.8706271877215872
280,0.339967,0.325,0.359824,0.71128,0.7940710862385059
281,0.339967,0.325,0.359824,0.71128,0.935190707823811
282,0.339967,0.325,0.359824,0.71128,0.7578483951292636
283,0.339967,0.325,0.359824,0.71128,0.6539457240474933
284,0.339967,0.325,0.359824,0.71128,0.6360007389932817
285,0.339967,0.325,0.359824,0.71128,0.7530277086535391
286,0.339967,0.325,0.359824,0.71128,0.8374343795187776
287,0.339967,0.325,0.359824,0.71128,0.5054071724857092
288,0.339967,0.325,0.359824,0.71128,0.5306871300493354
289,0.339967,0.325,0.359824,0.71128,0.5814659577309745
290,0.339967,0.325,0.359824,0.71128,0.4392337191063547
291,0.339967,0.325,0.359824,0.71128,0.6617204999091385
292,0.339967,0.325,0.359824,0.71128,0.5109397322581201
293,0.339967,0.325,0.359824,0.71128,0.5900770373434304
294,0.339967,0.325,0.359824,0.71128,0.4257533323416274
295,0.339967,0.325,0.359824,0.71128,0.6227009073383474
296,0.339967,0.325,0.359824,0.71128,0.680726237190839
297,0.339967,0.325,0.359824,0.71128,0.5279400155320679
298,0.339967,0.325,0.359824,0.71128,0.6041215523385994
299,0.339967,0.325,0.359824,0.71128,0.4705043464198807
300,0.339967,0.325,0.359824,0.71128,0.48457538113280185
301,0.339967,0.325,0.359824,0.71128,0.3331130889052543
302,0.339967,0.325,0.359824,0.71128,0.781459647070787
303,0.339967,0.325,0.359824,0.71128,0.9029059031815012
304,0.339967,0.325,0.359824,0.71128,1.0199052750133215
305,0.339967,0.325,0.359824,0.71128,1.1076124999294652
306,0.339967,0.325,0.359824,0.71128,0.9413383291888195
307,0.339967,0.325,0.359824,0.71128,1.0880066406047346
308,0.339967,0.325,0.359824,0.71128,0.8769865107286431
309,0.339967,0.325,0.359824,0.71128,0.9044468972803212
310,0.339967,0.325,0.359824,0.71128,0.932178555857192
311,0.339967,0.325,0.359824,0.71128,1.1045376815663641
312,0.339967,0.325,0.359824,0.71128,0.94831828517645
313,0.339967,0.325,0.359824,0.71128,0.8764744719613914
314,0.339967,0.325,0.359824,0.71128,0.7796562383512355
315,0.339967,0.325,0.359824,0.71128,0.7303663258940688
316,0.339967,0.325,0.359824,0.71128,1.037176956936472
317,0.339967,0.325,0.359824,0.71128,1.0867307808284448
318,0.339967,0.325,0.359824,0.71128,0.9736680851296305
319,0.339967,0.325,0.359824,0.71128,1.097955363391427
320,0.339967,0.325,0.359824,0.71128,1.0901008439589428
321,0.339967,0.325,0.359824,0.71128,0.9463271844346436
322,0.339967,0.325,0.359824,0.71128,0.9440935546861869
323,0.339967,0.325,0.359824,0.71128,0.8156776078819382
324,0.339967,0.325,0.359824,0.71128,0.7182287518611329
325,0.339967,0.325,0.359824,0.71128,0.7628971162614268
326,0.339967,0.325,0.359824,0.71128,0.6075691071804098
327,0.339967,0.325,0.359824,0.71128,1.1292939874098338
328,0.339967,0.325,0.359824,0.71128,0.8967132763598409
329,0.339967,0.325,0.359824,0.71128,0.9116778981636001
330,0.339967,0.325,0.359824,0.71128,0.9790825552526201
331,0.339967,0.325,0.359824,0.71128,1.0220367556991288
332,0.339967,0.325,0.359824,0.71128,0.8128967585124205
333,0.339967,0.325,0.359824,0.71128,0.7177508342036256
334,0.339967,0.325,0.359824,0.71128,0.8560077628152687
335,0.339967,0.325,0.359824,0.71128,1.0093975282315686
336,0.339967,0.325,0.359824,0.71128,0.6038267383943845
337,0.339967,0.325,0.359824,0.71128,0.544249106567939
338,0.339967,0.325,0.359824,0.71128,1.102738346118426
339,0.339967,0.325,0.359824,0.71128,1.0306536372613255
340,0.339967,0.325,0.359824,0.71128,0.9329846568942063
341,0.339967,0.325,0.359824,0.71128,1.089218481297485
342,0.339967,0.325,0.359824,0.71128,0.9917719143028807
343,0.339967,0.325,0.359824,0.71128,0.9412973440948403
344,0.339967,0.325,0.359824,0.71128,1.055528725331528
345,0.339967,0.325,0.359824,0.71128,1.090649920918716
346,0.339967,0.325,0.359824,0.71128,0.9623226745743857
347,0.339967,0.325,0.359824,0.71128,0.9541472685073313
348,0.339967,0.325,0.359824,0.71128,0.9618167444997002
349,0.339967,0.325,0.359824,0.71128,0.8447981297327776
350,0.339967,0.325,0.359824,0.71128,0.8683296436261981
351,0.339967,0.325,0.359824,0.71128,0.7957799067581448
352,0.339967,0.325,0.359824,0.71128,0.8645661455319663
353,0.339967,0.325,0.359824,0.71128,0.9768701141912365
354,0.339967,0.325,0.359824,0.71128,0.7620307736568123
355,0.339967,0.325,0.359824,0.71128,0.8434535908987532
356,0.339967,0.325,0.359824,0.71128,0.9739445056059409
357,0.339967,0.325,0.359824,0.71128,0.8235888598080953
358,0.339967,0.325,0.359824,0.71128,0.845055323632719
359,0.339967,0.325,0.359824,0.71128,0.6881590368512202
360,0.339967,0.325,0.359824,0.71128,0.7899054816875247
361,0.339967,0.325,0.359824,0.71128,0.858858148939625
362,0.339967,0.325,0.359824,0.71128,0.9633420628208867
363,0.339967,0.325,0.359824,0.71128,1.1156729807609405
364,0.339967,0.325,0.359824,0.71128,0.9660453509023271
365,0.339967,0.325,0.359824,0.71128,0.9849900151778189
366,0.339967,0.325,0.359824,0.71128,0.8661022456961993
367,0.339967,0.325,0.359824,0.71128,0.8538378593152213
368,0.339967,0.325,0.359824,0.71128,1.0787390926447409
369,0.339967,0.325,0.359824,0.71128,1.0375365246582888
370,0.339967,0.325,0.359824,0.71128,1.0267828105300552
371,0.339967,0.325,0.359824,0.71128,1.110279050509375
372,0.339967,0.325,0.359824,0.71128,0.9822594412882978
373,0.339967,0.325,0.359824,0.71128,0.7985760890485014
374,0.339967,0.325,0.359824,0.71128,0.7010065762886964
375,0.339967,0.325,0.359824,0.71128,0.7842624433185617
376,0.339967,0.325,0.359824,0.71128,0.7524263352647884
377,0.339967,0.325,0.359824,0.71128,0.666826176750733
378,0.339967,0.325,0.359824,0.71128,0.5753149659099792
379,0.339967,0.325,0.359824,0.71128,0.6532391981502632
380,0.339967,0.325,0.359824,0.71128,0.43855466021922507
381,0.339967,0.325,0.359824,0.71128,0.6199644909186329
382,0.339967,0.325,0.359824,0.71128,0.38891340938568747
383,0.339967,0.325,0.359824,0.71128,0.4973754115353911
384,0.339967,0.325,0.359824,0.71128,0.6160857407861344
385,0.339967,0.325,0.359824,0.71128,0.6429201894481149
386,0.339967,0.325,0.359824,0.71128,0.7635241777442282
387,0.339967,0.325,0.359824,0.71128,0.7603423570997473
388,0.339967,0.325,0.359824,0.71128,0.395877165292468
389,0.339967,0.325,0.359824,0.71128,0.7092409604640714
390,0.339967,0.325,0.359824,0.71128,0.2885686400148139
391,0.339967,0.325,0.359824,0.71128,0.5065698964604984
392,0.339967,0.325,0.359824,0.71128,0.8318385480368173
393,0.339967,0.325,0.359824,0.71128,0.9080496352072389
394,0.339967,0.325,0.359824,0.71128,1.0172607925207773
395,0.339967,0.325,0.359824,0.71128,1.0565049408308513
396,0.339967,0.325,0.359824,0.71128,1.0001212976434406
397,0.339967,0.325,0.359824,0.71128,0.9959277935673856
398,0.339967,0.325,0.359824,0.71128,1.0602340213367991
399,0.339967,0.325,0.359824,0.71128,0.9382405821536391
400,0.339967,0.325,0.359824,0.71128,1.0508133611636272
401,0.339967,0.325,0.359824,0.71128,1.0895975633232666
402,0.339967,0.325,0.359824,0.71128,1.0279923200102226
403,0.339967,0.325,0.359824,0.71128,0.9711626691754577
404,0.339967,0.325,0.359824,0.71128,1.0100407417525292
405,0.339967,0.325,0.359824,0.71128,0.9588563865355435
406,0.339967,0.325,0.359824,0.71128,1.1234726921469878
407,0.339967,0.325,0.359824,0.71128,0.8904860526701133
408,0.339967,0.325,0.359824,0.71128,1.0558416642660013
409,0.339967,0.325,0.359824,0.71128,0.9449964867659562
410,0.339967,0.325,0.359824,0.71128,1.1238194383440785
411,0.339967,0.325,0.359824,0.71128,1.0623363026838542
412,0.339967,0.325,0.359824,0.71128,1.0233689315198118
413,0.339967,0.325,0.359824,0.71128,0.9398257870477906
414,0.339967,0.325,0.359824,0.71128,1.1221834609367582
415,0.339967,0.325,0.359824,0.71128,0.9788289431764875
416,0.339967,0.325,0.359824,0.71128,0.9745649593536598
417,0.339967,0.325,0.359824,0.71128,0.9116703461229824
418,0.339967,0.325,0.359824,0.71128,1.0099934554243404
419,0.339967,0.325,0.359824,0.71128,0.856417269793178
420,0.339967,0.325,0.359824,0.71128,1.0291957928402153
421,0.339967,0.325,0.359824,0.71128,1.1268445411856958
422,0.339967,0.325,0.359824,0.71128,1.114952904834997
423,0.339967,0.325,0.359824,0.71128,1.1339444871773932
424,0.339967,0.325,0.359824,0.71128,1.1141960913591458
425,0.339967,0.325,0.359824,0.71128,1.1303249886647655
426,0.339967,0.325,0.359824,0.71128,1.0451146587815152
427,0.339967,0.325,0.359824,0.71128,1.0777754589894886
428,0.339967,0.325,0.359824,0.71128,0.9872732600450586
429,0.339967,0.325,0.359824,0.71128,0.8188518180965344
430,0.339967,0.325,0.359824,0.71128,0.8551366323576592
431,0.339967,0.325,0.359824,0.71128,1.0537647982353562
432,0.339967,0.325,0.359824,0.71128,1.0407055779614143
433,0.339967,0.325,0.359824,0.71128,1.0312604423713725
434,0.339967,0.325,0.359824,0.71128,0.9979175016002063
435,0.339967,0.325,0.359824,0.71128,0.781155336664866
436,0.339967,0.325,0.359824,0.71128,0.8809554415519538
437,0.339967,0.325,0.359824,0.71128,0.9483645448876721
438,0.339967,0.325,0.359824,0.71128,1.1111328543428096
439,0.339967,0.325,0.359824,0.71128,0.9842392493697858
440,0.339967,0.325,0.359824,0.71128,0.9456508499441011
441,0.339967,0.325,0.359824,0.71128,0.9338980404733682
442,0.339967,0.325,0.359824,0.71128,0.8967007304558192
443,0.339967,0.325,0.359824,0.71128,0.9832247860992929
444,0.339967,0.325,0.359824,0.71128,0.7597562438045506
445,0.339967,0.325,0.359824,0.71128,0.9461602084213855
446,0.339967,0.325,0.359824,0.71128,1.002773184723245
447,0.339967,0.325,0.359824,0.71128,0.8922743188056015
448,0.339967,0.325,0.359824,0.71128,1.083259539537964
449,0.339967,0.325,0.359824,0.71128,0.9931789063406461
450,0.339967,0.325,0.359824,0.71128,0.7248683259737605
451,0.339967,0.325,0.359824,0.71128,1.1273909082478892
452,0.339967,0.325,0.359824,0.71128,0.778751494380588
453,0.339967,0.325,0.359824,0.71128,0.698107627805342
454,0.339967,0.325,0.359824,0.71128,0.8522462848261642
455,0.339967,0.325,0.359824,0.71128,1.028501186192801
456,0.339967,0.325,0.359824,0.71128,0.949537724369073
457,0.339967,0.325,0.359824,0.71128,0.9612666279446097
458,0.339967,0.325,0.359824,0.71128,0.9622291307167951
459,0.339967,0.325,0.359824,0.71128,1.0668877073056946
460,0.339967,0.325,0.359824,0.71128,1.06305159799513
461,0.339967,0.325,0.359824,0.71128,1.0208380968596347
462,0.339967,0.325,0.359824,0.71128,0.9343736190625254
463,0.339967,0.325,0.359824,0.71128,0.8148801506970214
464,0.339967,0.325,0.359824,0.71128,0.9892839683326516
465,0.339967,0.325,0.359824,0.71128,0.7482281670720503
466,0.339967,0.325,0.359824,0.71128,0.9340695691435401
