,phi,psi,prob
868,-92.99955916666667,-8.997317500000008,0.0023366331420146386
869,-92.99955916666667,-2.997405833333346,0.003179137486177663
870,-92.99955916666667,3.0025058333333163,0.0035082407456163444
871,-92.99955916666667,9.002417499999979,0.0018298141224790691
872,-92.99955916666667,15.002329166666641,0.0011979358643568006
873,-92.99955916666667,21.002240833333303,0.000585803801800853
874,-92.99955916666667,27.002152499999966,0.0003093570638723606
875,-92.99955916666667,33.00206416666663,0.000177715760096888
876,-92.99955916666667,39.001975833333304,0.00012505923858669896
877,-92.99955916666667,45.00188749999998,7.240271707650992e-05
878,-92.99955916666667,51.00179916666664,0.00010531304302037807
879,-92.99955916666667,57.001710833333306,0.00021720815122952978
880,-92.99955916666667,63.00162249999997,0.0003751777157600969
881,-92.99955916666667,69.00153416666663,0.0005528934758569849
882,-92.99955916666667,75.0014458333333,0.0006055499973671739
883,-92.99955916666667,81.00135749999998,0.0005134010847243431
884,-92.99955916666667,87.00126916666665,0.00031593912906113423
885,-92.99955916666667,93.00118083333331,0.0005265652151018904
886,-92.99955916666667,99.00109249999997,0.0007569374967089674
887,-92.99955916666667,105.00100416666663,0.0010399662998262335
888,-92.99955916666667,111.0009158333333,0.0016784266231372755
889,-92.99955916666667,117.00082749999996,0.0022642304249381284
890,-92.99955916666667,123.00073916666662,0.002237902164183034
891,-92.99955916666667,129.00065083333328,0.0021984097730503925
892,-92.99955916666667,135.00056249999994,0.0020667684692749198
893,-92.99955916666667,141.0004741666666,0.002257648359749355
894,-92.99955916666667,147.00038583333327,0.0015138749934179348
895,-92.99955916666667,153.00029749999996,0.001316413037754726
896,-92.99955916666667,159.00020916666665,0.001244010320678216
897,-92.99955916666667,165.0001208333333,0.0007766836922752883
898,-92.99955916666667,171.00003249999997,0.0006450423884998157
899,-92.99955916666667,176.99994416666664,0.00041467010689273865
900,-86.99959083333333,-176.99484416666667,0.00041467010689273865
901,-86.99959083333333,-170.9949325,0.00041467010689273865
902,-86.99959083333333,-164.99502083333334,0.00019087989047443526
903,-86.99959083333333,-158.99510916666668,4.607445632141541e-05
904,-86.99959083333333,-152.99519750000002,5.2656521510189036e-05
905,-86.99959083333333,-146.99528583333333,9.214891264283081e-05
906,-86.99959083333333,-140.99537416666666,5.2656521510189036e-05
907,-86.99959083333333,-134.9954625,6.5820651887736295e-06
908,-86.99959083333333,-128.99555083333334,5.9238586698962664e-05
909,-86.99959083333333,-122.99563916666668,6.5820651887736295e-06
910,-86.99959083333333,-116.99572750000002,1.3164130377547259e-05
911,-86.99959083333333,-110.99581583333334,6.5820651887736295e-06
912,-86.99959083333333,-104.99590416666668,1.3164130377547259e-05
913,-86.99959083333333,-98.9959925,1.3164130377547259e-05
914,-86.99959083333333,-92.99608083333334,3.949239113264178e-05
915,-86.99959083333333,-86.99616916666668,3.291032594386815e-05
916,-86.99959083333333,-80.99625750000001,0.0002961929334948133
917,-86.99959083333333,-74.99634583333335,0.0001974619556632089
918,-86.99959083333333,-68.99643416666669,0.0002435364119846243
919,-86.99959083333333,-62.99652250000001,0.00038175978094887053
920,-86.99959083333333,-56.99661083333335,0.0004015059765151914
921,-86.99959083333333,-50.99669916666668,0.0007437733663314202
922,-86.99959083333333,-44.99678750000001,0.0009675635827497235
923,-86.99959083333333,-38.99687583333335,0.0013229951029434996
924,-86.99959083333333,-32.996964166666686,0.0016060239060607655
925,-86.99959083333333,-26.997052500000024,0.0017903217313464273
926,-86.99959083333333,-20.99714083333336,0.0018166499921015219
927,-86.99959083333333,-14.997229166666685,0.0025472592280553945
928,-86.99959083333333,-8.997317500000008,0.002823705965983887
929,-86.99959083333333,-2.997405833333346,0.0032581222684429467
930,-86.99959083333333,3.0025058333333163,0.0027315570533410563
931,-86.99959083333333,9.002417499999979,0.0017376652098362382
932,-86.99959083333333,15.002329166666641,0.0007503554315201938
933,-86.99959083333333,21.002240833333303,0.00034884945500500235
934,-86.99959083333333,27.002152499999966,0.0001974619556632089
935,-86.99959083333333,33.00206416666663,0.0001316413037754726
936,-86.99959083333333,39.001975833333304,0.00015796956453056711
937,-86.99959083333333,45.00188749999998,0.00015796956453056711
938,-86.99959083333333,51.00179916666664,0.00011189510820915171
939,-86.99959083333333,57.001710833333306,0.00023695434679585066
940,-86.99959083333333,63.00162249999997,0.0004607445632141541
941,-86.99959083333333,69.00153416666663,0.0009675635827497235
942,-86.99959083333333,75.0014458333333,0.0007766836922752883
943,-86.99959083333333,81.00135749999998,0.0005002369543467959
944,-86.99959083333333,87.00126916666665,0.0004278342372702859
945,-86.99959083333333,93.00118083333331,0.0005792217366120794
946,-86.99959083333333,99.00109249999997,0.0008293402137854773
947,-86.99959083333333,105.00100416666663,0.0015072929282291612
948,-86.99959083333333,111.0009158333333,0.0017442472750250119
949,-86.99959083333333,117.00082749999996,0.002204991838239166
950,-86.99959083333333,123.00073916666662,0.0021260070559738823
951,-86.99959083333333,129.00065083333328,0.002527513032489074
952,-86.99959083333333,135.00056249999994,0.0022444842293718077
953,-86.99959083333333,141.0004741666666,0.0018363961876678428
954,-86.99959083333333,147.00038583333327,0.0015862777104944448
955,-86.99959083333333,153.00029749999996,0.0015599494497393503
956,-86.99959083333333,159.00020916666665,0.00163235216681586
957,-86.99959083333333,165.0001208333333,0.0010202201042599126
958,-86.99959083333333,171.00003249999997,0.0009149070612395346
959,-86.99959083333333,176.99994416666664,0.0007371913011426465
960,-80.9996225,-176.99484416666667,0.000533147280290664
961,-80.9996225,-170.9949325,0.0004409983676478332
962,-80.9996225,-164.99502083333334,0.000177715760096888
963,-80.9996225,-158.99510916666668,4.607445632141541e-05
964,-80.9996225,-152.99519750000002,5.9238586698962664e-05
965,-80.9996225,-146.99528583333333,5.2656521510189036e-05
966,-80.9996225,-140.99537416666666,1.974619556632089e-05
967,-80.9996225,-134.9954625,2.6328260755094518e-05
968,-80.9996225,-128.99555083333334,4.607445632141541e-05
969,-80.9996225,-122.99563916666668,6.5820651887736295e-06
970,-80.9996225,-116.99572750000002,6.5820651887736295e-06
971,-80.9996225,-110.99581583333334,1.974619556632089e-05
972,-80.9996225,-104.99590416666668,1.3164130377547259e-05
973,-80.9996225,-98.9959925,3.291032594386815e-05
974,-80.9996225,-92.99608083333334,1.3164130377547259e-05
975,-80.9996225,-86.99616916666668,5.2656521510189036e-05
976,-80.9996225,-80.99625750000001,1.974619556632089e-05
977,-80.9996225,-74.99634583333335,9.214891264283081e-05
978,-80.9996225,-68.99643416666669,0.00041467010689273865
979,-80.9996225,-62.99652250000001,0.0005002369543467959
980,-80.9996225,-56.99661083333335,0.0004739086935917013
981,-80.9996225,-50.99669916666668,0.0010202201042599126
982,-80.9996225,-44.99678750000001,0.0013822336896424621
983,-80.9996225,-38.99687583333335,0.0016455162971934073
984,-80.9996225,-32.996964166666686,0.001974619556632089
985,-80.9996225,-26.997052500000024,0.0025077668369227527
986,-80.9996225,-20.99714083333336,0.0026591543362645465
987,-80.9996225,-14.997229166666685,0.0032976146595755885
988,-80.9996225,-8.997317500000008,0.0033897635722184194
989,-80.9996225,-2.997405833333346,0.0025867516191880363
990,-80.9996225,3.0025058333333163,0.0014414722763414249
991,-80.9996225,9.002417499999979,0.0010597124953925544
992,-80.9996225,15.002329166666641,0.0002961929334948133
993,-80.9996225,21.002240833333303,0.00013822336896424624
994,-80.9996225,27.002152499999966,0.00017113369490811436
995,-80.9996225,33.00206416666663,7.240271707650992e-05
996,-80.9996225,39.001975833333304,0.00012505923858669896
997,-80.9996225,45.00188749999998,0.00015138749934179348
998,-80.9996225,51.00179916666664,0.0001316413037754726
999,-80.9996225,57.001710833333306,0.00026986467273971883
1000,-80.9996225,63.00162249999997,0.00043441630245905956
1001,-80.9996225,69.00153416666663,0.0006911168448212311
1002,-80.9996225,75.0014458333333,0.000408088041703965
1003,-80.9996225,81.00135749999998,0.000408088041703965
1004,-80.9996225,87.00126916666665,0.00048049075878047495
1005,-80.9996225,93.00118083333331,0.000585803801800853
1006,-80.9996225,99.00109249999997,0.0008556684745405718
1007,-80.9996225,105.00100416666663,0.001263756516244537
1008,-80.9996225,111.0009158333333,0.0009017429308619873
1009,-80.9996225,117.00082749999996,0.0017310831446474646
1010,-80.9996225,123.00073916666662,0.002290558685693223
1011,-80.9996225,129.00065083333328,0.002573587488810489
1012,-80.9996225,135.00056249999994,0.002297140750881997
1013,-80.9996225,141.0004741666666,0.002119424990785109
1014,-80.9996225,147.00038583333327,0.0019614554262545416
1015,-80.9996225,153.00029749999996,0.002165499447106524
1016,-80.9996225,159.00020916666665,0.002112842925596335
1017,-80.9996225,165.0001208333333,0.0014283081459638776
1018,-80.9996225,171.00003249999997,0.0015072929282291612
1019,-80.9996225,176.99994416666664,0.0007701016270865147
1020,-74.99965416666666,-176.99484416666667,0.0006779527144436839
1021,-74.99965416666666,-170.9949325,0.0004673266284029277
1022,-74.99965416666666,-164.99502083333334,0.00012505923858669896
1023,-74.99965416666666,-158.99510916666668,5.2656521510189036e-05
1024,-74.99965416666666,-152.99519750000002,2.6328260755094518e-05
1025,-74.99965416666666,-146.99528583333333,1.3164130377547259e-05
1026,-74.99965416666666,-140.99537416666666,6.5820651887736295e-06
1027,-74.99965416666666,-134.9954625,6.5820651887736295e-06
1028,-74.99965416666666,-128.99555083333334,1.974619556632089e-05
1029,-74.99965416666666,-122.99563916666668,6.5820651887736295e-06
1030,-74.99965416666666,-116.99572750000002,1.974619556632089e-05
1031,-74.99965416666666,-110.99581583333334,3.949239113264178e-05
1032,-74.99965416666666,-104.99590416666668,6.5820651887736295e-06
1033,-74.99965416666666,-98.9959925,5.2656521510189036e-05
1034,-74.99965416666666,-92.99608083333334,4.607445632141541e-05
1035,-74.99965416666666,-86.99616916666668,4.607445632141541e-05
1036,-74.99965416666666,-80.99625750000001,0.00012505923858669896
1037,-74.99965416666666,-74.99634583333335,0.00014480543415301984
1038,-74.99965416666666,-68.99643416666669,0.0003291032594386815
1039,-74.99965416666666,-62.99652250000001,0.0004607445632141541
1040,-74.99965416666666,-56.99661083333335,0.0007898478226528356
1041,-74.99965416666666,-50.99669916666668,0.0017113369490811437
1042,-74.99965416666666,-44.99678750000001,0.0030804065083460588
1043,-74.99965416666666,-38.99687583333335,0.0033502711810857776
1044,-74.99965416666666,-32.996964166666686,0.0037057027012795535
1045,-74.99965416666666,-26.997052500000024,0.004126954873361066
1046,-74.99965416666666,-20.99714083333336,0.004140119003738613
1047,-74.99965416666666,-14.997229166666685,0.004094044547417197
1048,-74.99965416666666,-8.997317500000008,0.0033831815070296456
1049,-74.99965416666666,-2.997405833333346,0.0022708124901269023
1050,-74.99965416666666,3.0025058333333163,0.0009478173871834026
1051,-74.99965416666666,9.002417499999979,0.0004739086935917013
1052,-74.99965416666666,15.002329166666641,0.00025011847717339793
1053,-74.99965416666666,21.002240833333303,0.00015138749934179348
1054,-74.99965416666666,27.002152499999966,7.240271707650992e-05
1055,-74.99965416666666,33.00206416666663,5.2656521510189036e-05
1056,-74.99965416666666,39.001975833333304,0.00011189510820915171
1057,-74.99965416666666,45.00188749999998,7.240271707650992e-05
1058,-74.99965416666666,51.00179916666664,0.00010531304302037807
1059,-74.99965416666666,57.001710833333306,0.0003291032594386815
1060,-74.99965416666666,63.00162249999997,0.00030277499868358696
1061,-74.99965416666666,69.00153416666663,0.0002632826075509452
1062,-74.99965416666666,75.0014458333333,0.00031593912906113423
1063,-74.99965416666666,81.00135749999998,0.00028302880311726605
1064,-74.99965416666666,87.00126916666665,0.00021720815122952978
1065,-74.99965416666666,93.00118083333331,0.00033568532462745513
1066,-74.99965416666666,99.00109249999997,0.0004015059765151914
1067,-74.99965416666666,105.00100416666663,0.0006055499973671739
1068,-74.99965416666666,111.0009158333333,0.0010333842346374599
1069,-74.99965416666666,117.00082749999996,0.0015007108630403876
1070,-74.99965416666666,123.00073916666662,0.0020930967300300143
1071,-74.99965416666666,129.00065083333328,0.0029092728134379442
1072,-74.99965416666666,135.00056249999994,0.002672318466642094
1073,-74.99965416666666,141.0004741666666,0.0026525722710757727
1074,-74.99965416666666,147.00038583333327,0.0031001527039123795
1075,-74.99965416666666,153.00029749999996,0.00295534726975936
1076,-74.99965416666666,159.00020916666665,0.0030540782475909642
1077,-74.99965416666666,165.0001208333333,0.0023037228160707702
1078,-74.99965416666666,171.00003249999997,0.0018298141224790691
1079,-74.99965416666666,176.99994416666664,0.0008293402137854773
1080,-68.99968583333333,-176.99484416666667,0.0004212521720815123
1081,-68.99968583333333,-170.9949325,0.00023695434679585066
1082,-68.99968583333333,-164.99502083333334,0.00011847717339792533
1083,-68.99968583333333,-158.99510916666668,1.974619556632089e-05
1084,-68.99968583333333,-152.99519750000002,3.291032594386815e-05
1085,-68.99968583333333,-146.99528583333333,2.6328260755094518e-05
1086,-68.99968583333333,-140.99537416666666,3.949239113264178e-05
1087,-68.99968583333333,-134.9954625,6.5820651887736295e-06
1088,-68.99968583333333,-128.99555083333334,6.5820651887736295e-06
1089,-68.99968583333333,-122.99563916666668,1.3164130377547259e-05
1090,-68.99968583333333,-116.99572750000002,1.974619556632089e-05
1091,-68.99968583333333,-110.99581583333334,1.3164130377547259e-05
1092,-68.99968583333333,-104.99590416666668,2.6328260755094518e-05
1093,-68.99968583333333,-98.9959925,4.607445632141541e-05
1094,-68.99968583333333,-92.99608083333334,6.5820651887736295e-06
1095,-68.99968583333333,-86.99616916666668,5.9238586698962664e-05
1096,-68.99968583333333,-80.99625750000001,9.873097783160445e-05
1097,-68.99968583333333,-74.99634583333335,0.0002040440208519825
1098,-68.99968583333333,-68.99643416666669,0.00025011847717339793
1099,-68.99968583333333,-62.99652250000001,0.0004870728239692486
1100,-68.99968583333333,-56.99661083333335,0.0012110999947343478
1101,-68.99968583333333,-50.99669916666668,0.0024156179242799222
1102,-68.99968583333333,-44.99678750000001,0.005653993997156548
1103,-68.99968583333333,-38.99687583333335,0.010702437996945922
1104,-68.99968583333333,-32.996964166666686,0.007431151598125428
1105,-68.99968583333333,-26.997052500000024,0.0070296456216102365
1106,-68.99968583333333,-20.99714083333336,0.007608867358222316
1107,-68.99968583333333,-14.997229166666685,0.005055026064978148
1108,-68.99968583333333,-8.997317500000008,0.0029685114001369067
1109,-68.99968583333333,-2.997405833333346,0.0011650255384129324
1110,-68.99968583333333,3.0025058333333163,0.0005660576062345321
1111,-68.99968583333333,9.002417499999979,0.00025670054236217156
1112,-68.99968583333333,15.002329166666641,0.00018429782528566163
1113,-68.99968583333333,21.002240833333303,0.00012505923858669896
1114,-68.99968583333333,27.002152499999966,8.556684745405718e-05
1115,-68.99968583333333,33.00206416666663,8.556684745405718e-05
1116,-68.99968583333333,39.001975833333304,2.6328260755094518e-05
1117,-68.99968583333333,45.00188749999998,2.6328260755094518e-05
1118,-68.99968583333333,51.00179916666664,3.949239113264178e-05
1119,-68.99968583333333,57.001710833333306,5.9238586698962664e-05
1120,-68.99968583333333,63.00162249999997,0.00011847717339792533
1121,-68.99968583333333,69.00153416666663,0.00011189510820915171
1122,-68.99968583333333,75.0014458333333,0.00015138749934179348
1123,-68.99968583333333,81.00135749999998,3.291032594386815e-05
1124,-68.99968583333333,87.00126916666665,0.00013822336896424624
1125,-68.99968583333333,93.00118083333331,0.00015138749934179348
1126,-68.99968583333333,99.00109249999997,0.000177715760096888
1127,-68.99968583333333,105.00100416666663,0.00033568532462745513
1128,-68.99968583333333,111.0009158333333,0.0006450423884998157
1129,-68.99968583333333,117.00082749999996,0.001263756516244537
1130,-68.99968583333333,123.00073916666662,0.0020404402085198252
1131,-68.99968583333333,129.00065083333328,0.0033897635722184194
1132,-68.99968583333333,135.00056249999994,0.003310778789953136
1133,-68.99968583333333,141.0004741666666,0.004238849981570218
1134,-68.99968583333333,147.00038583333327,0.004416565741667105
1135,-68.99968583333333,153.00029749999996,0.0038307619398662523
1136,-68.99968583333333,159.00020916666665,0.003449002158917382
1137,-68.99968583333333,165.0001208333333,0.0017837396661576537
1138,-68.99968583333333,171.00003249999997,0.0012374282554894424
1139,-68.99968583333333,176.99994416666664,0.0006911168448212311
1140,-62.999717499999996,-176.99484416666667,0.0001316413037754726
1141,-62.999717499999996,-170.9949325,6.58206518877363e-05
1142,-62.999717499999996,-164.99502083333334,5.9238586698962664e-05
1143,-62.999717499999996,-158.99510916666668,1.3164130377547259e-05
1144,-62.999717499999996,-152.99519750000002,3.291032594386815e-05
1145,-62.999717499999996,-146.99528583333333,3.291032594386815e-05
1146,-62.999717499999996,-140.99537416666666,2.6328260755094518e-05
1147,-62.999717499999996,-134.9954625,1.974619556632089e-05
1148,-62.999717499999996,-128.99555083333334,6.5820651887736295e-06
1149,-62.999717499999996,-122.99563916666668,1.974619556632089e-05
1150,-62.999717499999996,-116.99572750000002,1.3164130377547259e-05
1151,-62.999717499999996,-110.99581583333334,6.5820651887736295e-06
1152,-62.999717499999996,-104.99590416666668,2.6328260755094518e-05
1153,-62.999717499999996,-98.9959925,1.974619556632089e-05
1154,-62.999717499999996,-92.99608083333334,7.240271707650992e-05
1155,-62.999717499999996,-86.99616916666668,4.607445632141541e-05
1156,-62.999717499999996,-80.99625750000001,0.000177715760096888
1157,-62.999717499999996,-74.99634583333335,0.00012505923858669896
1158,-62.999717499999996,-68.99643416666669,0.00023695434679585066
1159,-62.999717499999996,-62.99652250000001,0.000533147280290664
1160,-62.999717499999996,-56.99661083333335,0.001421726080775104
1161,-62.999717499999996,-50.99669916666668,0.005364383128850508
1162,-62.999717499999996,-44.99678750000001,0.010886735822231583
1163,-62.999717499999996,-38.99687583333335,0.02435364119846243
1164,-62.999717499999996,-32.996964166666686,0.011419883102522248
1165,-62.999717499999996,-26.997052500000024,0.008971354852298457
1166,-62.999717499999996,-20.99714083333336,0.00681901953556948
1167,-62.999717499999996,-14.997229166666685,0.0034358380285398346
1168,-62.999717499999996,-8.997317500000008,0.0012505923858669896
1169,-62.999717499999996,-2.997405833333346,0.0005397293454794377
1170,-62.999717499999996,3.0025058333333163,0.0003422673898162287
1171,-62.999717499999996,9.002417499999979,0.0001974619556632089
1172,-62.999717499999996,15.002329166666641,0.00011847717339792533
1173,-62.999717499999996,21.002240833333303,6.58206518877363e-05
1174,-62.999717499999996,27.002152499999966,3.291032594386815e-05
1175,-62.999717499999996,33.00206416666663,5.9238586698962664e-05
1176,-62.999717499999996,39.001975833333304,1.3164130377547259e-05
1177,-62.999717499999996,45.00188749999998,3.949239113264178e-05
1178,-62.999717499999996,51.00179916666664,2.6328260755094518e-05
1179,-62.999717499999996,57.001710833333306,3.291032594386815e-05
1180,-62.999717499999996,63.00162249999997,6.58206518877363e-05
1181,-62.999717499999996,69.00153416666663,3.949239113264178e-05
1182,-62.999717499999996,75.0014458333333,5.9238586698962664e-05
1183,-62.999717499999996,81.00135749999998,1.974619556632089e-05
1184,-62.999717499999996,87.00126916666665,5.2656521510189036e-05
1185,-62.999717499999996,93.00118083333331,0.00010531304302037807
1186,-62.999717499999996,99.00109249999997,0.00011847717339792533
1187,-62.999717499999996,105.00100416666663,0.0002040440208519825
1188,-62.999717499999996,111.0009158333333,0.00034884945500500235
1189,-62.999717499999996,117.00082749999996,0.0009675635827497235
1190,-62.999717499999996,123.00073916666662,0.001974619556632089
1191,-62.999717499999996,129.00065083333328,0.0035148228108051183
1192,-62.999717499999996,135.00056249999994,0.0036596282449581382
1193,-62.999717499999996,141.0004741666666,0.005107682586488337
1194,-62.999717499999996,147.00038583333327,0.0037912695487336105
1195,-62.999717499999996,153.00029749999996,0.0029092728134379442
1196,-62.999717499999996,159.00020916666665,0.0018232320572902955
1197,-62.999717499999996,165.0001208333333,0.0008819967352956664
1198,-62.999717499999996,171.00003249999997,0.0005528934758569849
1199,-62.999717499999996,176.99994416666664,0.00028302880311726605
1200,-56.99974916666666,-176.99484416666667,7.240271707650992e-05
1201,-56.99974916666666,-170.9949325,3.949239113264178e-05
1202,-56.99974916666666,-164.99502083333334,3.291032594386815e-05
1203,-56.99974916666666,-158.99510916666668,1.3164130377547259e-05
1204,-56.99974916666666,-152.99519750000002,5.2656521510189036e-05
1205,-56.99974916666666,-146.99528583333333,2.6328260755094518e-05
1206,-56.99974916666666,-140.99537416666666,1.3164130377547259e-05
1207,-56.99974916666666,-134.9954625,6.5820651887736295e-06
1208,-56.99974916666666,-128.99555083333334,1.974619556632089e-05
1209,-56.99974916666666,-122.99563916666668,1.3164130377547259e-05
1210,-56.99974916666666,-116.99572750000002,1.974619556632089e-05
1211,-56.99974916666666,-110.99581583333334,6.5820651887736295e-06
1212,-56.99974916666666,-104.99590416666668,1.3164130377547259e-05
1213,-56.99974916666666,-98.9959925,1.974619556632089e-05
1214,-56.99974916666666,-92.99608083333334,5.9238586698962664e-05
1215,-56.99974916666666,-86.99616916666668,7.240271707650992e-05
1216,-56.99974916666666,-80.99625750000001,0.00011189510820915171
1217,-56.99974916666666,-74.99634583333335,0.00019087989047443526
1218,-56.99974916666666,-68.99643416666669,0.0002632826075509452
1219,-56.99974916666666,-62.99652250000001,0.0006384603233110421
1220,-56.99974916666666,-56.99661083333335,0.0016455162971934073
1221,-56.99974916666666,-50.99669916666668,0.00502211573903428
1222,-56.99974916666666,-44.99678750000001,0.00857643094097204
1223,-56.99974916666666,-38.99687583333335,0.013743352114159339
1224,-56.99974916666666,-32.996964166666686,0.008563266810594493
1225,-56.99974916666666,-26.997052500000024,0.005423621715549471
1226,-56.99974916666666,-20.99714083333336,0.002757885314096151
1227,-56.99974916666666,-14.997229166666685,0.001118951082091517
1228,-56.99974916666666,-8.997317500000008,0.0006318782581222685
1229,-56.99974916666666,-2.997405833333346,0.00027644673792849247
1230,-56.99974916666666,3.0025058333333163,0.00014480543415301984
1231,-56.99974916666666,9.002417499999979,8.556684745405718e-05
1232,-56.99974916666666,15.002329166666641,5.2656521510189036e-05
1233,-56.99974916666666,21.002240833333303,1.974619556632089e-05
1234,-56.99974916666666,27.002152499999966,3.949239113264178e-05
1235,-56.99974916666666,33.00206416666663,2.6328260755094518e-05
1236,-56.99974916666666,39.001975833333304,1e-12
1237,-56.99974916666666,45.00188749999998,2.6328260755094518e-05
1238,-56.99974916666666,51.00179916666664,6.5820651887736295e-06
1239,-56.99974916666666,57.001710833333306,3.949239113264178e-05
1240,-56.99974916666666,63.00162249999997,1.3164130377547259e-05
1241,-56.99974916666666,69.00153416666663,2.6328260755094518e-05
1242,-56.99974916666666,75.0014458333333,1.974619556632089e-05
1243,-56.99974916666666,81.00135749999998,2.6328260755094518e-05
1244,-56.99974916666666,87.00126916666665,1.974619556632089e-05
1245,-56.99974916666666,93.00118083333331,4.607445632141541e-05
1246,-56.99974916666666,99.00109249999997,9.214891264283081e-05
1247,-56.99974916666666,105.00100416666663,0.00013822336896424624
1248,-56.99974916666666,111.0009158333333,0.0002896108683060397
1249,-56.99974916666666,117.00082749999996,0.000658206518877363
1250,-56.99974916666666,123.00073916666662,0.001336159233321047
1251,-56.99974916666666,129.00065083333328,0.002349797272392186
1252,-56.99974916666666,135.00056249999994,0.003317360855141909
1253,-56.99974916666666,141.0004741666666,0.00362671791901427
1254,-56.99974916666666,147.00038583333327,0.0028829445526828497
1255,-56.99974916666666,153.00029749999996,0.0016718445579485019
1256,-56.99974916666666,159.00020916666665,0.0006450423884998157
1257,-56.99974916666666,165.0001208333333,0.0003620135853825496
1258,-56.99974916666666,171.00003249999997,0.0002040440208519825
1259,-56.99974916666666,176.99994416666664,0.00015796956453056711
1260,-50.99978083333333,-176.99484416666667,1.974619556632089e-05
1261,-50.99978083333333,-170.9949325,5.2656521510189036e-05
1262,-50.99978083333333,-164.99502083333334,1.3164130377547259e-05
1263,-50.99978083333333,-158.99510916666668,1.3164130377547259e-05
1264,-50.99978083333333,-152.99519750000002,6.5820651887736295e-06
1265,-50.99978083333333,-146.99528583333333,1e-12
1266,-50.99978083333333,-140.99537416666666,1e-12
1267,-50.99978083333333,-134.9954625,1e-12
1268,-50.99978083333333,-128.99555083333334,1e-12
1269,-50.99978083333333,-122.99563916666668,1e-12
1270,-50.99978083333333,-116.99572750000002,1e-12
1271,-50.99978083333333,-110.99581583333334,1.3164130377547259e-05
1272,-50.99978083333333,-104.99590416666668,1.3164130377547259e-05
1273,-50.99978083333333,-98.9959925,3.949239113264178e-05
1274,-50.99978083333333,-92.99608083333334,3.949239113264178e-05
1275,-50.99978083333333,-86.99616916666668,3.291032594386815e-05
1276,-50.99978083333333,-80.99625750000001,7.898478226528356e-05
1277,-50.99978083333333,-74.99634583333335,0.00012505923858669896
1278,-50.99978083333333,-68.99643416666669,0.0002632826075509452
1279,-50.99978083333333,-62.99652250000001,0.0005134010847243431
1280,-50.99978083333333,-56.99661083333335,0.0012374282554894424
1281,-50.99978083333333,-50.99669916666668,0.0038834184613764414
1282,-50.99978083333333,-44.99678750000001,0.0042849244378916325
1283,-50.99978083333333,-38.99687583333335,0.004857564109314939
1284,-50.99978083333333,-32.996964166666686,0.003212047812121531
1285,-50.99978083333333,-26.997052500000024,0.0016389342320046337
1286,-50.99978083333333,-20.99714083333336,0.0007964298878416092
1287,-50.99978083333333,-14.997229166666685,0.0004278342372702859
1288,-50.99978083333333,-8.997317500000008,0.000177715760096888
1289,-50.99978083333333,-2.997405833333346,0.00018429782528566163
1290,-50.99978083333333,3.0025058333333163,7.240271707650992e-05
1291,-50.99978083333333,9.002417499999979,4.607445632141541e-05
1292,-50.99978083333333,15.002329166666641,6.5820651887736295e-06
1293,-50.99978083333333,21.002240833333303,3.291032594386815e-05
1294,-50.99978083333333,27.002152499999966,1.974619556632089e-05
1295,-50.99978083333333,33.00206416666663,1e-12
1296,-50.99978083333333,39.001975833333304,1.3164130377547259e-05
1297,-50.99978083333333,45.00188749999998,1e-12
1298,-50.99978083333333,51.00179916666664,1.3164130377547259e-05
1299,-50.99978083333333,57.001710833333306,1e-12
1300,-50.99978083333333,63.00162249999997,6.5820651887736295e-06
1301,-50.99978083333333,69.00153416666663,1.3164130377547259e-05
1302,-50.99978083333333,75.0014458333333,1.3164130377547259e-05
1303,-50.99978083333333,81.00135749999998,1.3164130377547259e-05
1304,-50.99978083333333,87.00126916666665,5.9238586698962664e-05
1305,-50.99978083333333,93.00118083333331,5.2656521510189036e-05
1306,-50.99978083333333,99.00109249999997,7.240271707650992e-05
1307,-50.99978083333333,105.00100416666663,0.0001316413037754726
1308,-50.99978083333333,111.0009158333333,0.0002040440208519825
1309,-50.99978083333333,117.00082749999996,0.000355431520193776
1310,-50.99978083333333,123.00073916666662,0.0008227581485967037
1311,-50.99978083333333,129.00065083333328,0.001546785319361803
1312,-50.99978083333333,135.00056249999994,0.0020536043388973725
1313,-50.99978083333333,141.0004741666666,0.001546785319361803
1314,-50.99978083333333,147.00038583333327,0.0008951608656732137
1315,-50.99978083333333,153.00029749999996,0.0006187141277447212
1316,-50.99978083333333,159.00020916666665,0.00025011847717339793
1317,-50.99978083333333,165.0001208333333,0.0001316413037754726
1318,-50.99978083333333,171.00003249999997,0.0002040440208519825
1319,-50.99978083333333,176.99994416666664,6.58206518877363e-05
1320,-44.999812500000004,-176.99484416666667,3.949239113264178e-05
1321,-44.999812500000004,-170.9949325,3.949239113264178e-05
1322,-44.999812500000004,-164.99502083333334,4.607445632141541e-05
1323,-44.999812500000004,-158.99510916666668,6.5820651887736295e-06
1324,-44.999812500000004,-152.99519750000002,1e-12
1325,-44.999812500000004,-146.99528583333333,1.3164130377547259e-05
1326,-44.999812500000004,-140.99537416666666,6.5820651887736295e-06
1327,-44.999812500000004,-134.9954625,1e-12
1328,-44.999812500000004,-128.99555083333334,1e-12
1329,-44.999812500000004,-122.99563916666668,1.3164130377547259e-05
1330,-44.999812500000004,-116.99572750000002,6.5820651887736295e-06
1331,-44.999812500000004,-110.99581583333334,2.6328260755094518e-05
